,SFAPO_OCN (carboscope) [Pmol/yr],SFCO2_FF (GCP-GridFED) [Pmol/yr],SFCO2_FF (OCO2-MIP) [Pmol/yr],SFCO2_OCN (MPI-SOM-FFN) [Pmol/yr],SFCO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (era5_shf) [Pmol/yr],SFO2_FF (GCP-GridFED) [Pmol/yr],SFO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFO2_OCN (gk2001_R2016) [Pmol/yr]
1986-07-05 12:00:00,0.0,0.41282356,0.0,-0.08048172,-0.18016797,-0.3845773,-0.22578059,-0.5634136,-0.94312894,-0.501252
1986-07-06 12:00:00,0.0,0.4128675,0.0,-0.07955094,-0.16596569,-0.38460463,-0.22480553,-0.5634299,-0.82898235,-0.50021106
1986-07-07 12:00:00,0.0,0.41291147,0.0,-0.07862014,-0.16112497,-0.38463205,-0.22383043,-0.5634463,-0.6873508,-0.49917024
1986-07-08 12:00:00,0.0,0.41295546,0.0,-0.07768936,-0.14421815,-0.38465932,-0.22285518,-0.56346244,-0.5910847,-0.4981293
1986-07-09 12:00:00,0.0,0.41299936,0.0,-0.07675857,-0.1446979,-0.38468668,-0.22188011,-0.5634787,-0.5885341,-0.4970882
1986-07-10 12:00:00,0.0,0.41304335,0.0,-0.07582777,-0.14251448,-0.3847141,-0.22090498,-0.563495,-0.6658582,-0.49604738
1986-07-11 12:00:00,0.0,0.41308737,0.0,-0.074897,-0.13531958,-0.3847414,-0.21992987,-0.5635112,-0.7944931,-0.49500632
1986-07-12 12:00:00,0.0,0.41313127,0.0,-0.07396621,-0.14635599,-0.38476864,-0.2189547,-0.56352746,-0.7113137,-0.4939655
1986-07-13 12:00:00,0.0,0.41317528,0.0,-0.073035434,-0.15751433,-0.38479602,-0.21797967,-0.56354386,-0.6303571,-0.49292457
1986-07-14 12:00:00,0.0,0.41321924,0.0,-0.072104655,-0.14008048,-0.38482344,-0.21700445,-0.56356,-0.6651092,-0.4918836
1986-07-15 12:00:00,0.0,0.41326317,0.0,-0.071173854,-0.13291523,-0.38485077,-0.21602933,-0.56357634,-0.74579054,-0.49084273
1986-07-16 12:00:00,0.0,0.41330713,0.0,-0.070243075,-0.1458149,-0.3848781,-0.21505415,-0.56359255,-0.79241204,-0.48980176
1986-07-17 12:00:00,0.0,0.41400176,0.0,-0.06959084,-0.15412559,-0.37989888,-0.21096903,-0.56458807,-0.7613332,-0.48563007
1986-07-18 12:00:00,0.0,0.41469643,0.0,-0.0688627,-0.14715792,-0.3749197,-0.20688379,-0.56558365,-0.6686854,-0.4814586
1986-07-19 12:00:00,0.0,0.415391,0.0,-0.06813454,-0.14021178,-0.36994055,-0.20279856,-0.56657916,-0.48684865,-0.47728702
1986-07-20 12:00:00,0.0,0.41608563,0.0,-0.0674064,-0.16503839,-0.36496127,-0.19871326,-0.5675748,-0.5677086,-0.4731154
1986-07-21 12:00:00,0.0,0.4167803,0.0,-0.06667827,-0.17118323,-0.3599821,-0.19462818,-0.5685703,-0.7081073,-0.46894377
1986-07-22 12:00:00,0.0,0.4174749,0.0,-0.06595013,-0.15106604,-0.3550027,-0.19054288,-0.56956583,-0.73781735,-0.46477243
1986-07-23 12:00:00,0.0,0.41816953,0.0,-0.06522199,-0.14942333,-0.35002366,-0.18645768,-0.57056135,-0.74828064,-0.46060067
1986-07-24 12:00:00,0.0,0.41886416,0.0,-0.064493835,-0.15806694,-0.3450444,-0.18237253,-0.5715569,-0.77886903,-0.45642906
1986-07-25 12:00:00,0.0,0.41955885,0.0,-0.063765705,-0.16616766,-0.3400652,-0.17828731,-0.5725525,-0.83739364,-0.45225757
1986-07-26 12:00:00,0.0,0.42025343,0.0,-0.06303756,-0.18528807,-0.335086,-0.17420213,-0.573548,-0.88467443,-0.44808605
1986-07-27 12:00:00,0.0,0.42094803,0.0,-0.062309407,-0.17378372,-0.33010677,-0.17011681,-0.57454354,-0.9352554,-0.44391432
1986-07-28 12:00:00,0.0,0.42164272,0.0,-0.061581265,-0.15430549,-0.32512754,-0.16603161,-0.5755391,-0.980417,-0.43974274
1986-07-29 12:00:00,0.0,0.42233732,0.0,-0.060853124,-0.15459068,-0.32014832,-0.16194639,-0.5765346,-0.96291214,-0.43557125
1986-07-30 12:00:00,0.0,0.42303193,0.0,-0.060124986,-0.15511179,-0.31516907,-0.15786125,-0.5775302,-0.9440748,-0.43139967
1986-07-31 12:00:00,0.0,0.42372656,0.0,-0.059396844,-0.164356,-0.3101899,-0.15377606,-0.5785257,-0.9018089,-0.42722806
1986-08-01 12:00:00,0.0,0.42442116,0.0,-0.058668714,-0.17499843,-0.3052106,-0.14969076,-0.57952136,-0.8609574,-0.42305657
1986-08-02 12:00:00,0.0,0.42511585,0.0,-0.057940554,-0.16390721,-0.30023146,-0.1456055,-0.5805169,-0.86712635,-0.41888493
1986-08-03 12:00:00,0.0,0.42581043,0.0,-0.057212427,-0.1321439,-0.2952523,-0.14152034,-0.5815124,-0.89663166,-0.4147133
1986-08-04 12:00:00,0.0,0.4265051,0.0,-0.056484286,-0.13258724,-0.29027298,-0.1374352,-0.58250797,-0.94042844,-0.41054162
1986-08-05 12:00:00,0.0,0.42719972,0.0,-0.05575614,-0.15502119,-0.28529373,-0.1333499,-0.5835034,-0.95378405,-0.40637013
1986-08-06 12:00:00,0.0,0.42789435,0.0,-0.055028,-0.16216853,-0.2803145,-0.1292647,-0.5844991,-1.0151156,-0.40219852
1986-08-07 12:00:00,0.0,0.42858896,0.0,-0.05429985,-0.17523804,-0.27533534,-0.12517948,-0.58549464,-1.0859005,-0.39802682
1986-08-08 12:00:00,0.0,0.42928362,0.0,-0.05357172,-0.18246423,-0.27035615,-0.12109428,-0.5864902,-1.033332,-0.39385536
1986-08-09 12:00:00,0.0,0.4299782,0.0,-0.05284358,-0.16531946,-0.26537693,-0.11700907,-0.5874856,-0.97549695,-0.38968387
1986-08-10 12:00:00,0.0,0.43067282,0.0,-0.052115437,-0.17522794,-0.26039773,-0.11292389,-0.5884813,-0.9612255,-0.38551226
1986-08-11 12:00:00,0.0,0.4313675,0.0,-0.051387295,-0.16595173,-0.25541848,-0.10883868,-0.5894768,-0.9498678,-0.3813406
1986-08-12 12:00:00,0.0,0.43206212,0.0,-0.05065916,-0.13339682,-0.2504393,-0.10475344,-0.59047234,-0.76701844,-0.377169
1986-08-13 12:00:00,0.0,0.4327567,0.0,-0.049931012,-0.13297887,-0.24546002,-0.10066822,-0.591468,-0.6436812,-0.37299752
1986-08-14 12:00:00,0.0,0.43345135,0.0,-0.04920286,-0.121296346,-0.24048087,-0.096583,-0.5924635,-0.63178134,-0.36882585
1986-08-15 12:00:00,0.0,0.434146,0.0,-0.04847473,-0.12384534,-0.23550156,-0.09249778,-0.593459,-0.75107634,-0.3646543
1986-08-16 12:00:00,0.0,0.43484065,0.0,-0.047746588,-0.14436805,-0.23052238,-0.08841262,-0.59445465,-0.7765659,-0.36048275
1986-08-17 12:00:00,0.0,0.43517348,0.0,-0.04807687,-0.16422953,-0.22428648,-0.08148925,-0.5949878,-0.7546638,-0.35476732
1986-08-18 12:00:00,0.0,0.4355063,0.0,-0.04841994,-0.1694161,-0.21805061,-0.074566044,-0.59552103,-0.64278966,-0.349052
1986-08-19 12:00:00,0.0,0.43583918,0.0,-0.048763,-0.14631315,-0.21181464,-0.06764277,-0.5960542,-0.4279219,-0.34333658
1986-08-20 12:00:00,0.0,0.43617207,0.0,-0.049106058,-0.13627179,-0.20557876,-0.060719445,-0.5965874,-0.23112957,-0.33762127
1986-08-21 12:00:00,0.0,0.43650493,0.0,-0.049449116,-0.13651076,-0.19934283,-0.05379621,-0.5971207,-0.15808958,-0.33190584
1986-08-22 12:00:00,0.0,0.4368378,0.0,-0.04979217,-0.13196276,-0.193107,-0.04687289,-0.5976539,-0.15942532,-0.32619053
1986-08-23 12:00:00,0.0,0.43717065,0.0,-0.050135225,-0.121712595,-0.186871,-0.039949626,-0.5981872,-0.19420835,-0.32047504
1986-08-24 12:00:00,0.0,0.43750355,0.0,-0.05047829,-0.13227274,-0.18063506,-0.033026285,-0.5987204,-0.36760285,-0.31475967
1986-08-25 12:00:00,0.0,0.4378364,0.0,-0.050821356,-0.1284458,-0.17439918,-0.026103044,-0.59925365,-0.3117038,-0.30904445
1986-08-26 12:00:00,0.0,0.43816927,0.0,-0.05116442,-0.14270133,-0.16816323,-0.019179773,-0.5997869,-0.29711747,-0.30332887
1986-08-27 12:00:00,0.0,0.43850213,0.0,-0.051507477,-0.17906325,-0.16192737,-0.012256471,-0.60032004,-0.3502495,-0.2976136
1986-08-28 12:00:00,0.0,0.438835,0.0,-0.051850524,-0.18030356,-0.15569142,-0.0053332048,-0.6008533,-0.34992936,-0.29189825
1986-08-29 12:00:00,0.0,0.43916783,0.0,-0.05219359,-0.15010701,-0.14945553,0.0015900672,-0.60138655,-0.21976243,-0.2861827
1986-08-30 12:00:00,0.0,0.43950066,0.0,-0.052536644,-0.13860326,-0.14321965,0.008513331,-0.6019198,-0.3141548,-0.28046736
1986-08-31 12:00:00,0.0,0.43983358,0.0,-0.05287971,-0.14561674,-0.13698365,0.015436603,-0.60245305,-0.31799662,-0.27475196
1986-09-01 12:00:00,0.0,0.4401664,0.0,-0.05322276,-0.1473463,-0.13074777,0.022359908,-0.6029863,-0.3187266,-0.26903662
1986-09-02 12:00:00,0.0,0.4404993,0.0,-0.05356581,-0.14002004,-0.124511845,0.029283192,-0.6035195,-0.26372555,-0.26332128
1986-09-03 12:00:00,0.0,0.44083217,0.0,-0.053908877,-0.14417087,-0.11827601,0.03620644,-0.60405266,-0.18898381,-0.25760585
1986-09-04 12:00:00,0.0,0.441165,0.0,-0.054251943,-0.15906543,-0.11204002,0.04312972,-0.60458595,-0.2308768,-0.25189048
1986-09-05 12:00:00,0.0,0.4414979,0.0,-0.054594994,-0.1456293,-0.10580411,0.05005303,-0.60511917,-0.36437038,-0.24617507
1986-09-06 12:00:00,0.0,0.44183075,0.0,-0.05493805,-0.14478336,-0.09956825,0.056976315,-0.6056524,-0.31242833,-0.24045973
1986-09-07 12:00:00,0.0,0.44216362,0.0,-0.05528112,-0.13637385,-0.0933323,0.06389959,-0.6061856,-0.2291903,-0.23474431
1986-09-08 12:00:00,0.0,0.44249648,0.0,-0.055624183,-0.12794676,-0.087096356,0.07082288,-0.60671884,-0.1969658,-0.2290289
1986-09-09 12:00:00,0.0,0.44282934,0.0,-0.05596723,-0.14099362,-0.080860436,0.07774617,-0.6072521,-0.16561382,-0.22331353
1986-09-10 12:00:00,0.0,0.44316226,0.0,-0.056310292,-0.120972835,-0.074624546,0.08466945,-0.6077854,-0.1413052,-0.2175982
1986-09-11 12:00:00,0.0,0.44349506,0.0,-0.056653358,-0.112231284,-0.0683886,0.09159273,-0.60831857,-0.05701093,-0.21188277
1986-09-12 12:00:00,0.0,0.44382793,0.0,-0.056996416,-0.12564534,-0.06215273,0.09851602,-0.60885185,0.055026144,-0.2061674
1986-09-13 12:00:00,0.0,0.4441608,0.0,-0.057339475,-0.1311297,-0.055916794,0.10543929,-0.609385,0.12537935,-0.200452
1986-09-14 12:00:00,0.0,0.44449368,0.0,-0.057682533,-0.13907611,-0.04968087,0.11236257,-0.6099183,0.03784276,-0.1947366
1986-09-15 12:00:00,0.0,0.4448265,0.0,-0.0580256,-0.14160231,-0.043444954,0.11928585,-0.6104516,0.047336098,-0.18902127
1986-09-16 12:00:00,0.0,0.44559246,0.0,-0.059096467,-0.14012253,-0.038944136,0.12512882,-0.6115876,0.07949129,-0.1809154
1986-09-17 12:00:00,0.0,0.44679144,0.0,-0.06108549,-0.15463875,-0.036178358,0.12989141,-0.6133263,0.006431162,-0.17041907
1986-09-18 12:00:00,0.0,0.44799042,0.0,-0.063074514,-0.1566593,-0.033412613,0.13465402,-0.61506504,-0.056534436,-0.1599227
1986-09-19 12:00:00,0.0,0.4491894,0.0,-0.06506352,-0.15764265,-0.030646833,0.13941664,-0.6168038,-0.09494992,-0.14942637
1986-09-20 12:00:00,0.0,0.45038837,0.0,-0.06705255,-0.13320954,-0.02788107,0.14417927,-0.6185426,0.0017227009,-0.13893005
1986-09-21 12:00:00,0.0,0.45158738,0.0,-0.06904154,-0.14058253,-0.025115311,0.14894187,-0.62028146,-0.05189157,-0.12843366
1986-09-22 12:00:00,0.0,0.45278636,0.0,-0.07103058,-0.14616284,-0.022349553,0.15370448,-0.6220202,-0.11070085,-0.11793734
1986-09-23 12:00:00,0.0,0.45398533,0.0,-0.073019594,-0.14779182,-0.019583782,0.1584671,-0.623759,-0.06637338,-0.10744101
1986-09-24 12:00:00,0.0,0.45518428,0.0,-0.07500861,-0.15926473,-0.016818026,0.16322972,-0.62549764,-0.009279991,-0.09694468
1986-09-25 12:00:00,0.0,0.4563833,0.0,-0.076997645,-0.15532613,-0.014052264,0.16799234,-0.6272365,0.06383422,-0.0864483
1986-09-26 12:00:00,0.0,0.45758227,0.0,-0.07898664,-0.14789666,-0.011286493,0.17275494,-0.6289752,0.08560504,-0.07595199
1986-09-27 12:00:00,0.0,0.4587812,0.0,-0.08097566,-0.17059065,-0.008520734,0.17751756,-0.63071406,0.11409786,-0.06545564
1986-09-28 12:00:00,0.0,0.45998022,0.0,-0.08296468,-0.19504023,-0.005754974,0.18228017,-0.6324529,0.2824316,-0.05495933
1986-09-29 12:00:00,0.0,0.46117923,0.0,-0.084953696,-0.19692275,-0.0029892148,0.18704279,-0.6341916,0.3398948,-0.044462986
1986-09-30 12:00:00,0.0,0.46237817,0.0,-0.08694271,-0.19537564,-0.00022345543,0.19180539,-0.6359305,0.3371941,-0.033966623
1986-10-01 12:00:00,0.0,0.46357715,0.0,-0.08893173,-0.18446967,0.0025423078,0.19656804,-0.63766915,0.42129606,-0.0234703
1986-10-02 12:00:00,0.0,0.46477616,0.0,-0.09092076,-0.17386742,0.005308091,0.20133066,-0.639408,0.3275726,-0.012973994
1986-10-03 12:00:00,0.0,0.4659751,0.0,-0.09290977,-0.17533523,0.008073842,0.20609325,-0.6411468,0.4559716,-0.002477611
1986-10-04 12:00:00,0.0,0.4671741,0.0,-0.09489879,-0.16925831,0.01083959,0.21085587,-0.6428855,0.47569925,0.008018727
1986-10-05 12:00:00,0.0,0.46837312,0.0,-0.09688782,-0.1816197,0.013605353,0.2156185,-0.6446243,0.41089177,0.01851503
1986-10-06 12:00:00,0.0,0.4695721,0.0,-0.09887683,-0.18242949,0.016371137,0.22038111,-0.6463631,0.55614114,0.029011415
1986-10-07 12:00:00,0.0,0.47077104,0.0,-0.10086585,-0.22083573,0.01913688,0.22514373,-0.64810187,0.6104141,0.039507736
1986-10-08 12:00:00,0.0,0.47197,0.0,-0.10285486,-0.21156651,0.021902636,0.2299063,-0.6498406,0.51856726,0.050004054
1986-10-09 12:00:00,0.0,0.47316903,0.0,-0.10484388,-0.1853467,0.02466841,0.23466896,-0.65157944,0.56599146,0.060500406
1986-10-10 12:00:00,0.0,0.47436798,0.0,-0.10683289,-0.20604578,0.027434152,0.23943159,-0.65331817,0.6597174,0.07099675
1986-10-11 12:00:00,0.0,0.47556698,0.0,-0.10882191,-0.23559238,0.030199934,0.24419416,-0.655057,0.6236767,0.08149308
1986-10-12 12:00:00,0.0,0.47676596,0.0,-0.110810935,-0.23451495,0.032965697,0.2489568,-0.65679574,0.63775057,0.0919894
1986-10-13 12:00:00,0.0,0.47796497,0.0,-0.11279995,-0.20503327,0.035731465,0.25371945,-0.65853447,0.6929598,0.10248577
1986-10-14 12:00:00,0.0,0.47916391,0.0,-0.11478897,-0.20440346,0.038497232,0.25848204,-0.6602733,0.70471483,0.112982094
1986-10-15 12:00:00,0.0,0.4803629,0.0,-0.11677799,-0.21040207,0.041262947,0.26324472,-0.6620121,0.77050483,0.12347839
1986-10-16 12:00:00,0.0,0.48156193,0.0,-0.118767,-0.20542575,0.044028725,0.26800728,-0.6637509,0.7723555,0.13397476
1986-10-17 12:00:00,0.0,0.4818132,0.0,-0.119742766,-0.21138434,0.04605183,0.27281114,-0.6641748,0.7822946,0.14438336
1986-10-18 12:00:00,0.0,0.4820645,0.0,-0.121089414,-0.20192558,0.048074882,0.27761495,-0.66459864,0.90325075,0.1547918
1986-10-19 12:00:00,0.0,0.48231575,0.0,-0.12243604,-0.19288598,0.050098,0.28241876,-0.6650227,0.91162133,0.16520041
1986-10-20 12:00:00,0.0,0.482567,0.0,-0.12378268,-0.19485699,0.052121054,0.28722265,-0.6654465,0.7558697,0.17560895
1986-10-21 12:00:00,0.0,0.48281834,0.0,-0.1251293,-0.20239955,0.054144137,0.29202652,-0.6658705,0.7822693,0.18601748
1986-10-22 12:00:00,0.0,0.48306963,0.0,-0.12647592,-0.22702926,0.056167208,0.29683036,-0.66629446,0.86338794,0.19642603
1986-10-23 12:00:00,0.0,0.4833209,0.0,-0.12782258,-0.24481165,0.05819029,0.30163416,-0.6667183,0.9839777,0.20683454
1986-10-24 12:00:00,0.0,0.48357219,0.0,-0.1291692,-0.23781835,0.060213346,0.30643797,-0.6671423,0.96465003,0.21724316
1986-10-25 12:00:00,0.0,0.48382345,0.0,-0.13051584,-0.23104185,0.06223646,0.3112419,-0.6675661,0.92893183,0.22765172
1986-10-26 12:00:00,0.0,0.48407468,0.0,-0.13186246,-0.23412022,0.0642595,0.3160458,-0.66799015,0.79232746,0.2380602
1986-10-27 12:00:00,0.0,0.48432606,0.0,-0.1332091,-0.23303764,0.066282585,0.3208495,-0.66841406,0.5964387,0.24846874
1986-10-28 12:00:00,0.0,0.48457736,0.0,-0.13455573,-0.2256344,0.06830567,0.32565343,-0.66883796,0.6760632,0.25887722
1986-10-29 12:00:00,0.0,0.48482862,0.0,-0.13590235,-0.22706689,0.07032876,0.3304572,-0.66926193,0.80769885,0.2692858
1986-10-30 12:00:00,0.0,0.48507985,0.0,-0.137249,-0.23041734,0.07235189,0.33526108,-0.6696858,0.7268354,0.2796944
1986-10-31 12:00:00,0.0,0.48533112,0.0,-0.13859563,-0.23202488,0.07437494,0.34006494,-0.67010975,0.6611611,0.29010293
1986-11-01 12:00:00,0.0,0.4855825,0.0,-0.13994224,-0.22624646,0.07639801,0.34486872,-0.67053366,0.6242001,0.3005114
1986-11-02 12:00:00,0.0,0.4858337,0.0,-0.14128889,-0.21225229,0.07842105,0.34967256,-0.67095757,0.63677603,0.31092
1986-11-03 12:00:00,0.0,0.486085,0.0,-0.14263551,-0.2031399,0.08044411,0.35447642,-0.6713815,0.68099076,0.3213285
1986-11-04 12:00:00,0.0,0.4863363,0.0,-0.14398216,-0.20970498,0.082467176,0.35928035,-0.6718054,0.7021032,0.33173716
1986-11-05 12:00:00,0.0,0.48658755,0.0,-0.14532879,-0.21537125,0.084490314,0.36408406,-0.67222935,0.7217243,0.3421455
1986-11-06 12:00:00,0.0,0.48683888,0.0,-0.14667541,-0.21562685,0.0865134,0.3688879,-0.6726533,0.75057507,0.35255417
1986-11-07 12:00:00,0.0,0.48709017,0.0,-0.14802204,-0.22126888,0.088536456,0.37369183,-0.67307717,0.75127596,0.36296275
1986-11-08 12:00:00,0.0,0.48734143,0.0,-0.14936867,-0.24524508,0.09055956,0.3784956,-0.67350113,0.84501195,0.3733713
1986-11-09 12:00:00,0.0,0.48759273,0.0,-0.15071532,-0.25988668,0.09258254,0.38329944,-0.673925,0.94704497,0.3837798
1986-11-10 12:00:00,0.0,0.487844,0.0,-0.15206192,-0.2677806,0.09460573,0.3881033,-0.67434895,0.86616284,0.3941883
1986-11-11 12:00:00,0.0,0.48809528,0.0,-0.15340857,-0.23909582,0.09662877,0.39290732,-0.6747729,0.8788265,0.4045968
1986-11-12 12:00:00,0.0,0.48834658,0.0,-0.15475519,-0.24009296,0.09865179,0.39771095,-0.6751968,0.9366367,0.41500553
1986-11-13 12:00:00,0.0,0.48859787,0.0,-0.15610184,-0.23523891,0.10067484,0.40251482,-0.6756208,0.7977875,0.42541397
1986-11-14 12:00:00,0.0,0.48884913,0.0,-0.15744846,-0.25354174,0.10269802,0.40731877,-0.6760446,0.5719539,0.43582255
1986-11-15 12:00:00,0.0,0.4891004,0.0,-0.15879512,-0.2716878,0.10472108,0.4121226,-0.67646855,0.5949867,0.44623104
1986-11-16 12:00:00,0.0,0.4898097,0.0,-0.1587314,-0.24570185,0.10507312,0.41596717,-0.6775085,0.6508837,0.45486698
1986-11-17 12:00:00,0.0,0.49097687,0.0,-0.15837438,-0.23109905,0.10375422,0.41885245,-0.6791645,0.71947706,0.46173
1986-11-18 12:00:00,0.0,0.49214408,0.0,-0.15801734,-0.22017677,0.102435105,0.42173764,-0.6808204,0.99053645,0.46859327
1986-11-19 12:00:00,0.0,0.49331132,0.0,-0.15766032,-0.22787698,0.101116136,0.4246231,-0.6824764,1.0555525,0.4754563
1986-11-20 12:00:00,0.0,0.49447852,0.0,-0.15730329,-0.25140947,0.099797204,0.42750832,-0.68413234,1.0235089,0.48231938
1986-11-21 12:00:00,0.0,0.4956457,0.0,-0.15694629,-0.25937775,0.09847816,0.4303936,-0.68578833,0.9200194,0.48918244
1986-11-22 12:00:00,0.0,0.4968129,0.0,-0.15658925,-0.26152945,0.09715929,0.43327892,-0.68744427,0.74652505,0.49604562
1986-11-23 12:00:00,0.0,0.49798012,0.0,-0.15623224,-0.26378354,0.09584029,0.43616408,-0.6891002,0.85103446,0.5029089
1986-11-24 12:00:00,0.0,0.49914727,0.0,-0.15587519,-0.26314765,0.09452129,0.43904942,-0.69075626,0.94376504,0.5097719
1986-11-25 12:00:00,0.0,0.50031453,0.0,-0.15551816,-0.28367168,0.093202315,0.44193473,-0.69241214,0.89630824,0.51663494
1986-11-26 12:00:00,0.0,0.5014817,0.0,-0.15516113,-0.2899321,0.09188341,0.44482002,-0.69406813,0.6875466,0.52349836
1986-11-27 12:00:00,0.0,0.50264895,0.0,-0.15480413,-0.26707512,0.090564385,0.44770536,-0.69572407,0.64378935,0.5303614
1986-11-28 12:00:00,0.0,0.5038161,0.0,-0.1544471,-0.2604076,0.08924533,0.4505906,-0.6973801,0.7779371,0.53722435
1986-11-29 12:00:00,0.0,0.50498337,0.0,-0.15409008,-0.26539615,0.087926425,0.4534759,-0.699036,0.7755871,0.5440876
1986-11-30 12:00:00,0.0,0.50615054,0.0,-0.15373304,-0.2727314,0.086607404,0.45636114,-0.700692,0.796666,0.5509507
1986-12-01 12:00:00,0.0,0.50731784,0.0,-0.15337601,-0.28195167,0.085288376,0.45924655,-0.70234793,0.76648617,0.5578139
1986-12-02 12:00:00,0.0,0.508485,0.0,-0.15301901,-0.2682565,0.08396948,0.46213192,-0.70400393,0.6352994,0.56467694
1986-12-03 12:00:00,0.0,0.50965214,0.0,-0.15266196,-0.27591565,0.08265046,0.4650171,-0.7056598,0.69912624,0.57154024
1986-12-04 12:00:00,0.0,0.5108194,0.0,-0.15230495,-0.26993668,0.08133156,0.46790248,-0.7073158,0.8453973,0.5784032
1986-12-05 12:00:00,0.0,0.51198655,0.0,-0.15194793,-0.27228898,0.08001251,0.4707877,-0.70897174,0.81727713,0.58526623
1986-12-06 12:00:00,0.0,0.5131538,0.0,-0.15159091,-0.279031,0.07869354,0.473673,-0.71062773,0.7659569,0.5921294
1986-12-07 12:00:00,0.0,0.51432097,0.0,-0.15123387,-0.2891614,0.077374585,0.4765584,-0.7122837,0.782488,0.5989927
1986-12-08 12:00:00,0.0,0.5154882,0.0,-0.15087686,-0.2774828,0.076055616,0.47944352,-0.71393967,0.70823634,0.60585564
1986-12-09 12:00:00,0.0,0.51665545,0.0,-0.15051982,-0.26976728,0.07473662,0.4823288,-0.7155956,0.56819934,0.612719
1986-12-10 12:00:00,0.0,0.51782256,0.0,-0.15016279,-0.24132732,0.073417574,0.48521408,-0.71725154,0.2743819,0.61958206
1986-12-11 12:00:00,0.0,0.5189898,0.0,-0.1498058,-0.22918189,0.07209867,0.48809952,-0.7189075,0.3120403,0.62644494
1986-12-12 12:00:00,0.0,0.52015704,0.0,-0.14944877,-0.21887799,0.0707797,0.49098468,-0.72056353,0.38397577,0.6333083
1986-12-13 12:00:00,0.0,0.5213242,0.0,-0.14909174,-0.22666073,0.06946074,0.49387008,-0.7222194,0.3977487,0.64017135
1986-12-14 12:00:00,0.0,0.5224915,0.0,-0.14873473,-0.23410925,0.06814172,0.4967554,-0.7238754,0.31931192,0.6470345
1986-12-15 12:00:00,0.0,0.52365863,0.0,-0.14837769,-0.23864979,0.06682276,0.49964076,-0.72553134,0.33394152,0.65389764
1986-12-16 12:00:00,0.0,0.5248259,0.0,-0.14802065,-0.24024305,0.0655038,0.5025259,-0.72718734,0.5643811,0.6607609
1986-12-17 12:00:00,0.0,0.52583224,0.0,-0.14848739,-0.2274379,0.063841276,0.49958503,-0.7286269,0.60813075,0.6603211
1986-12-18 12:00:00,0.0,0.52683866,0.0,-0.1481773,-0.24799685,0.062178705,0.49664426,-0.7300664,0.5295394,0.6598812
1986-12-19 12:00:00,0.0,0.5278451,0.0,-0.14786717,-0.2819683,0.060516257,0.49370366,-0.73150593,0.30258533,0.65944153
1986-12-20 12:00:00,0.0,0.5288515,0.0,-0.14755704,-0.24366209,0.058853675,0.4907628,-0.7329455,0.35849318,0.65900177
1986-12-21 12:00:00,0.0,0.5298579,0.0,-0.14724691,-0.23385847,0.0571911,0.48782194,-0.7343851,0.4987286,0.6585618
1986-12-22 12:00:00,0.0,0.5308643,0.0,-0.14693682,-0.22364746,0.055528678,0.48488116,-0.73582464,0.29087964,0.658122
1986-12-23 12:00:00,0.0,0.5318707,0.0,-0.14662667,-0.21193017,0.05386619,0.48194036,-0.7372642,0.3116202,0.6576824
1986-12-24 12:00:00,0.0,0.5328771,0.0,-0.14631653,-0.21182166,0.05220368,0.47899964,-0.7387038,0.34380758,0.6572425
1986-12-25 12:00:00,0.0,0.53388345,0.0,-0.14600642,-0.23495021,0.05054116,0.47605884,-0.7401432,0.4375834,0.65680283
1986-12-26 12:00:00,0.0,0.53488994,0.0,-0.1456963,-0.22578387,0.04887858,0.47311816,-0.7415828,0.3494392,0.6563632
1986-12-27 12:00:00,0.0,0.5358963,0.0,-0.14538617,-0.2226668,0.04721603,0.4701772,-0.7430224,0.44112813,0.6559234
1986-12-28 12:00:00,0.0,0.5369027,0.0,-0.14507605,-0.2334334,0.045553423,0.4672364,-0.7444619,0.44575801,0.6554834
1986-12-29 12:00:00,0.0,0.53790915,0.0,-0.14476591,-0.22357254,0.043890942,0.46429566,-0.7459015,0.5101103,0.6550437
1986-12-30 12:00:00,0.0,0.5389155,0.0,-0.14445582,-0.22498418,0.042228486,0.46135485,-0.7473411,0.74992204,0.65460384
1986-12-31 12:00:00,0.0,0.53992194,0.0,-0.14414567,-0.25486568,0.04056585,0.45841405,-0.74878067,0.5849724,0.6541644
1987-01-01 12:00:00,0.0,0.5409283,0.0,-0.14383556,-0.25200236,0.038903363,0.45547324,-0.7502202,0.2559539,0.65372443
1987-01-02 12:00:00,0.0,0.5419348,0.0,-0.14352542,-0.23797998,0.037240878,0.4525325,-0.7516597,0.12251229,0.6532847
1987-01-03 12:00:00,0.0,0.5429412,0.0,-0.1432153,-0.21492523,0.035578426,0.44959167,-0.75309926,-0.025815152,0.6528448
1987-01-04 12:00:00,0.0,0.5439476,0.0,-0.1429052,-0.18572658,0.033915907,0.4466509,-0.75453883,0.07222037,0.6524052
1987-01-05 12:00:00,0.0,0.544954,0.0,-0.14259505,-0.19091587,0.032253303,0.4437102,-0.7559784,0.36119777,0.6519652
1987-01-06 12:00:00,0.0,0.5459603,0.0,-0.14228493,-0.20410663,0.030590817,0.4407694,-0.757418,0.58245456,0.6515255
